desc,time
AA4D10H8|AA4D7H4|DA10A7H6|HA4A8D6|1|0|1,1
AA8D10H10|AA8D4H2|DA10A4H2|HA10A2D2|-1|0|1,1
AA8D10H9|AA8D4H3|DA10A4H1|HA3A9D1|1|0|1,1
AA8D10H5|AA8D4H3|DA10A4H4|HA3A5D4|1|0|1,1
AA8D10H5|AA8D4H6|DA10A4H6|HA5A6D6|1|0|1,1
AA8D10H8|AA8D4H1|DA10A4H6|HA1A8D6|-1|0|1,1
AD10H10H9|DA10H1H2|HA10D2H2|HA9D1H2|-1|0|1,1
AD10H10H5|DA10H2H4|HA10D2H4|HA5D4H4|-1|0|1,1
AD10H10H5|DA10H2H6|HA10D2H7|HA5D6H7|-1|0|1,1
AD10H10H8|DA10H2H6|HA10D2H4|HA8D6H4|-1|0|1,1
AD10H5H9|DA10H1H4|HA5D4H3|HA9D1H3|1|0|1,1
AD10H5H9|DA10H1H6|HA5D6H6|HA9D1H6|1|0|1,1
AD10H8H9|DA10H1H6|HA8D6H5|HA9D1H5|-1|0|1,1
AD10H5H5|DA10H4H6|HA5D4H2|HA5D6H2|-1|0|1,1
AD10H5H8|DA10H4H6|HA5D4H4|HA8D6H4|1|0|1,1
AD10H5H8|DA10H6H6|HA5D6H6|HA8D6H6|1|0|1,1
AA4A4D4|AA4A6D1|AA4A6D7|DA1A4A7|-1|0|1,1
AA6D1H3|AA6D7H6|DA1A7H2|HA3A6D2|1|0|1,1
AA6D1H1|AA6D7H6|DA1A7H1|HA1A6D1|1|0|1,1
AA6D1H3|AA6D7H3|DA1A7H4|HA3A3D4|1|0|1,1
AA6D1H5|AA6D7H5|DA1A7H6|HA5A5D6|1|0|1,1
AA6D1H6|AA6D7H4|DA1A7H6|HA4A6D6|1|0|1,1
AA4D1H3|AA4D4H2|DA1A4H2|HA2A3D2|-1|0|1,1
AA4D1H3|AA4D4H3|DA1A4H4|HA3A3D4|1|0|1,1
AA4D1H5|AA4D4H6|DA1A4H6|HA5A6D6|1|0|1,1
AA4D1H6|AA4D4H1|DA1A4H6|HA1A6D6|1|0|1,1
AD1H1H3|DA1H1H2|HA1D1H2|HA3D2H2|-1|0|1,1
AD1H3H3|DA1H2H4|HA3D2H4|HA3D4H4|-1|0|1,1
AD1H3H5|DA1H2H6|HA3D2H7|HA5D6H7|-1|0|1,1
AD1H3H6|DA1H2H6|HA3D2H4|HA6D6H4|-1|0|1,1
AD1H1H3|DA1H1H4|HA1D1H3|HA3D4H3|-1|0|1,1
AD1H1H5|DA1H1H6|HA1D1H6|HA5D6H6|-1|0|1,1
AD1H1H6|DA1H1H6|HA1D1H5|HA6D6H5|-1|0|1,1
AD1H3H5|DA1H4H6|HA3D4H2|HA5D6H2|-1|0|1,1
AD1H3H6|DA1H4H6|HA3D4H4|HA6D6H4|1|0|1,1
AD1H5H6|DA1H6H6|HA5D6H6|HA6D6H6|1|0|1,1
AA4D4H2|AA4D7H6|DA4A7H2|HA2A6D2|1|0|1,1
AA4D4H3|AA4D7H6|DA4A7H1|HA3A6D1|-1|0|1,1
AA4D4H3|AA4D7H3|DA4A7H4|HA3A3D4|-1|0|1,1
AA4D4H6|AA4D7H5|DA4A7H6|HA5A6D6|-1|0|1,1
AA4D4H1|AA4D7H4|DA4A7H6|HA1A4D6|1|0|1,1
AD7H6H6|DA7H1H2|HA6D1H2|HA6D2H2|1|0|1,1
AD7H3H6|DA7H2H4|HA3D4H4|HA6D2H4|1|0|1,1
AD7H5H6|DA7H2H6|HA5D6H7|HA6D2H7|1|0|1,1
AD7H4H6|DA7H2H6|HA4D6H4|HA6D2H4|1|0|1,1
AD7H3H6|DA7H1H4|HA3D4H3|HA6D1H3|1|0|1,1
AD7H5H6|DA7H1H6|HA5D6H6|HA6D1H6|1|0|1,1
AD7H4H6|DA7H1H6|HA4D6H5|HA6D1H5|-1|0|1,1
AD7H3H5|DA7H4H6|HA3D4H2|HA5D6H2|-1|0|1,1
AD7H3H4|DA7H4H6|HA3D4H4|HA4D6H4|1|0|1,1
AD7H4H5|DA7H6H6|HA4D6H6|HA5D6H6|-1|0|1,1
AD4H2H3|DA4H1H2|HA2D2H2|HA3D1H2|1|0|1,1
AD4H2H3|DA4H2H4|HA2D2H4|HA3D4H4|-1|0|1,1
AD4H2H6|DA4H2H6|HA2D2H7|HA6D6H7|-1|0|1,1
AD4H1H2|DA4H2H6|HA1D6H4|HA2D2H4|1|0|1,1
AD4H3H3|DA4H1H4|HA3D1H3|HA3D4H3|1|0|1,1
AD4H3H6|DA4H1H6|HA3D1H6|HA6D6H6|1|0|1,1
AD4H1H3|DA4H1H6|HA1D6H5|HA3D1H5|-1|0|1,1
AD4H3H6|DA4H4H6|HA3D4H2|HA6D6H2|1|0|1,1
AD4H1H3|DA4H4H6|HA1D6H4|HA3D4H4|-1|0|1,1
AD4H1H6|DA4H6H6|HA1D6H6|HA6D6H6|-1|0|1,1
DH1H2H4|HD1H2H3|HD2H2H4|HD4H3H4|1|0|1,1
DH1H2H6|HD1H2H6|HD2H2H7|HD6H6H7|1|0|1,1
DH1H2H6|HD1H2H5|HD2H2H4|HD6H4H5|1|0|1,1
DH2H4H6|HD2H4H7|HD4H2H4|HD6H2H7|-1|0|1,1
DH2H4H6|HD2H4H4|HD4H4H4|HD6H4H4|1|0|1,1
DH2H6H6|HD2H4H7|HD6H4H6|HD6H6H7|-1|0|1,1
DH1H4H6|HD1H3H6|HD4H2H3|HD6H2H6|-1|0|1,1
DH1H4H6|HD1H3H5|HD4H3H4|HD6H4H5|-1|0|1,1
DH1H6H6|HD1H5H6|HD6H5H6|HD6H6H6|1|0|1,1
DH4H6H6|HD4H2H4|HD6H2H6|HD6H4H6|-1|0|1,1
AA10A4A6|AA10A4A9|AA4A6A6|AA4A6A9|-1|0|1,1
AA10A2A4|AA10A8A9|AA2A4A8|AA4A4A9|1|0|1,1
AA10A4H1|AA10A9H10|AA4A9H3|HA1A10A3|1|0|1,1
AA10A4H3|AA10A9H9|AA4A9H1|HA1A3A9|1|0|1,1
AA10A4H5|AA10A9H5|AA4A9H3|HA3A5A5|-1|0|1,1
AA10A4H7|AA10A9H5|AA4A9H5|HA5A5A7|-1|0|1,1
AA10A4H3|AA10A9H8|AA4A9H6|HA3A6A8|-1|0|1,1
AA10A2A6|AA10A4A8|AA2A4A8|AA4A4A6|-1|0|1,1
AA10A4H10|AA10A6H1|AA4A6H6|HA1A10A6|1|0|1,1
AA10A4H9|AA10A6H3|AA4A6H6|HA3A6A9|1|0|1,1
AA10A4H5|AA10A6H5|AA4A6H3|HA3A5A5|1|0|1,1
AA10A4H5|AA10A6H7|AA4A6H5|HA5A5A7|1|0|1,1
AA10A4H8|AA10A6H3|AA4A6H4|HA3A4A8|-1|0|1,1
AA10A2H1|AA10A8H10|AA2A8H2|HA1A10A2|1|0|1,1
AA10A2H3|AA10A8H9|AA2A8H3|HA3A3A9|1|0|1,1
AA10A2H5|AA10A8H5|AA2A8H3|HA3A5A5|1|0|1,1
AA10A2H7|AA10A8H5|AA2A8H6|HA5A6A7|1|0|1,1
AA10A2H3|AA10A8H8|AA2A8H1|HA1A3A8|-1|0|1,1
AA10H10H9|AA10H1H3|HA1A10H2|HA3A9H2|1|0|1,1
AA10H10H5|AA10H1H5|HA1A10H4|HA5A5H4|1|0|1,1
AA10H10H5|AA10H1H7|HA1A10H7|HA5A7H7|1|0|1,1
AA10H10H8|AA10H1H3|HA1A10H4|HA3A8H4|1|0|1,1
AA10H3H5|AA10H5H9|HA3A9H3|HA5A5H3|-1|0|1,1
AA10H3H7|AA10H5H9|HA3A9H6|HA5A7H6|-1|0|1,1
AA10H3H3|AA10H8H9|HA3A8H5|HA3A9H5|1|0|1,1
AA10H5H5|AA10H5H7|HA5A5H2|HA5A7H2|1|0|1,1
AA10H3H5|AA10H5H8|HA3A8H4|HA5A5H4|1|0|1,1
AA10H3H7|AA10H5H8|HA3A8H6|HA5A7H6|1|0|1,1
AA2A4A4|AA2A4A6|AA4A4A6|AA4A6A6|-1|0|1,1
AA4A6H1|AA4A6H3|AA6A6H6|HA1A3A6|-1|0|1,1
AA4A6H1|AA4A6H3|AA6A6H6|HA1A3A6|1|0|1,1
AA4A6H3|AA4A6H5|AA6A6H3|HA3A3A5|-1|0|1,1
AA4A6H5|AA4A6H7|AA6A6H5|HA5A5A7|-1|0|1,1
AA4A6H3|AA4A6H6|AA6A6H4|HA3A4A6|1|0|1,1
AA2A4H1|AA2A4H2|AA4A4H3|HA1A2A3|1|0|1,1
AA2A4H3|AA2A4H3|AA4A4H1|HA1A3A3|0|0|1,1
AA2A4H3|AA2A4H5|AA4A4H3|HA3A3A5|1|0|1,1
AA2A4H6|AA2A4H7|AA4A4H5|HA5A6A7|1|0|1,1
AA2A4H1|AA2A4H3|AA4A4H6|HA1A3A6|1|0|1,1
AA4H1H3|AA4H1H3|HA1A3H2|HA1A3H2|-9|0|1,1
AA4H1H5|AA4H3H3|HA1A3H4|HA3A5H4|-1|0|1,1
AA4H1H7|AA4H3H5|HA1A3H7|HA5A7H7|-1|0|1,1
AA4H1H3|AA4H3H6|HA1A3H4|HA3A6H4|1|0|1,1
AA4H1H3|AA4H3H5|HA1A3H3|HA3A5H3|-1|0|1,1
AA4H1H5|AA4H3H7|HA1A3H6|HA5A7H6|1|0|1,1
AA4H1H6|AA4H3H3|HA1A3H5|HA3A6H5|-1|0|1,1
AA4H3H5|AA4H5H7|HA3A5H2|HA5A7H2|-1|0|1,1
AA4H3H5|AA4H3H6|HA3A5H4|HA3A6H4|-1|0|1,1
AA4H3H7|AA4H5H6|HA3A6H6|HA5A7H6|1|0|1,1
AA2A4H2|AA2A6H1|AA4A6H6|HA1A2A6|1|0|1,1
AA2A4H3|AA2A6H3|AA4A6H6|HA3A3A6|1|0|1,1
AA2A4H3|AA2A6H5|AA4A6H3|HA3A3A5|1|0|1,1
AA2A4H6|AA2A6H7|AA4A6H5|HA5A6A7|1|0|1,1
AA2A4H1|AA2A6H3|AA4A6H4|HA1A3A4|-1|0|1,1
AA6H1H3|AA6H6H6|HA1A6H2|HA3A6H2|-1|0|1,2
AA6H1H5|AA6H3H6|HA1A6H4|HA3A5H4|-1|0|1,1
AA6H1H7|AA6H5H6|HA1A6H7|HA5A7H7|-1|0|1,1
AA6H1H3|AA6H4H6|HA1A6H4|HA3A4H4|-1|0|1,1
AA6H3H5|AA6H3H6|HA3A5H3|HA3A6H3|1|0|1,1
AA6H3H7|AA6H5H6|HA3A6H6|HA5A7H6|-1|0|1,1
AA6H3H3|AA6H4H6|HA3A4H5|HA3A6H5|1|0|1,1
AA6H3H5|AA6H5H7|HA3A5H2|HA5A7H2|1|0|1,1
AA6H3H4|AA6H3H5|HA3A4H4|HA3A5H4|-1|0|1,1
AA6H3H7|AA6H4H5|HA3A4H6|HA5A7H6|1|0|1,1
AA2H1H3|AA2H2H3|HA1A2H2|HA3A3H2|-1|0|1,1
AA2H1H5|AA2H2H3|HA1A2H4|HA3A5H4|-1|0|1,1
AA2H1H7|AA2H2H6|HA1A2H7|HA6A7H7|-1|0|1,1
AA2H1H2|AA2H1H3|HA1A2H4|HA1A3H4|1|0|1,1
AA2H3H3|AA2H3H5|HA3A3H3|HA3A5H3|1|0|1,1
AA2H3H6|AA2H3H7|HA3A3H6|HA6A7H6|1|0|1,1
AA2H1H3|AA2H3H3|HA1A3H5|HA3A3H5|-1|0|1,1
AA2H3H6|AA2H5H7|HA3A5H2|HA6A7H2|1|0|1,1
AA2H1H3|AA2H3H5|HA1A3H4|HA3A5H4|-1|0|1,1
AA2H1H6|AA2H3H7|HA1A3H6|HA6A7H6|-1|0|1,1
AH1H3H5|HA1H2H4|HA3H2H3|HA5H3H4|1|0|1,1
AH1H3H7|HA1H2H7|HA3H2H6|HA7H6H7|1|0|1,1
AH1H3H3|HA1H2H4|HA3H2H5|HA3H4H5|-1|0|1,1
AH1H5H7|HA1H4H7|HA5H2H4|HA7H2H7|1|0|1,1
AH1H3H5|HA1H4H4|HA3H4H4|HA5H4H4|1|0|1,1
AH1H3H7|HA1H4H7|HA3H4H6|HA7H6H7|1|0|1,1
AH3H5H7|HA3H3H6|HA5H2H3|HA7H2H6|1|0|1,1
AH3H3H5|HA3H3H5|HA3H4H5|HA5H3H4|1|0|1,1
AH3H3H7|HA3H5H6|HA3H5H6|HA7H6H6|0|0|1,1
AH3H5H7|HA3H4H6|HA5H2H4|HA7H2H6|-1|0|1,1
AA4A4A6|AA4A4A8|AA4A6A9|AA4A8A9|1|0|1,1
AA4A6H6|AA4A9H10|AA6A9H3|HA10A3A6|-1|0|1,1
AA4A6H6|AA4A9H9|AA6A9H1|HA1A6A9|-1|0|1,1
AA4A6H3|AA4A9H5|AA6A9H3|HA3A3A5|-1|0|1,1
AA4A6H5|AA4A9H5|AA6A9H5|HA5A5A5|-1|0|1,1
AA4A6H4|AA4A9H8|AA6A9H6|HA4A6A8|-1|0|1,1
AA4A8H2|AA4A9H3|AA8A9H10|HA10A2A3|-1|0|1,1
AA4A8H3|AA4A9H1|AA8A9H9|HA1A3A9|-1|0|1,1
AA4A8H3|AA4A9H3|AA8A9H5|HA3A3A5|1|0|1,1
AA4A8H6|AA4A9H5|AA8A9H5|HA5A5A6|1|0|1,1
AA4A8H1|AA4A9H6|AA8A9H8|HA1A6A8|1|0|1,1
AA9H10H9|AA9H1H3|HA10A3H2|HA1A9H2|-1|0|1,1
AA9H10H5|AA9H3H3|HA10A3H4|HA3A5H4|-1|0|1,1
AA9H10H5|AA9H3H5|HA10A3H7|HA5A5H7|-1|0|1,1
AA9H10H8|AA9H3H6|HA10A3H4|HA6A8H4|-1|0|1,1
AA9H1H3|AA9H5H9|HA1A9H3|HA3A5H3|1|0|1,1
AA9H1H5|AA9H5H9|HA1A9H6|HA5A5H6|1|0|1,1
AA9H1H6|AA9H8H9|HA1A9H5|HA6A8H5|1|0|1,1
AA9H3H5|AA9H5H5|HA3A5H2|HA5A5H2|1|0|1,1
AA9H3H6|AA9H5H8|HA3A5H4|HA6A8H4|-1|0|1,1
AA9H5H6|AA9H5H8|HA5A5H6|HA6A8H6|-1|0|1,1
AA4A4H6|AA4A8H10|AA4A8H2|HA10A2A6|1|0|1,1
AA4A4H6|AA4A8H3|AA4A8H9|HA3A6A9|-1|0|1,1
AA4A4H3|AA4A8H3|AA4A8H5|HA3A3A5|-1|0|1,1
AA4A4H5|AA4A8H5|AA4A8H6|HA5A5A6|1|0|1,1
AA4A4H4|AA4A8H1|AA4A8H8|HA1A4A8|1|0|1,1
AA4H10H9|AA4H6H6|HA10A6H2|HA6A9H2|-1|0|1,1
AA4H10H5|AA4H3H6|HA10A6H4|HA3A5H4|-1|0|1,1
AA4H10H5|AA4H5H6|HA10A6H7|HA5A5H7|1|0|1,1
AA4H10H8|AA4H4H6|HA10A6H4|HA4A8H4|1|0|1,1
AA4H3H6|AA4H5H9|HA3A5H3|HA6A9H3|1|0|1,1
AA4H5H6|AA4H5H9|HA5A5H6|HA6A9H6|1|0|1,1
AA4H4H6|AA4H8H9|HA4A8H5|HA6A9H5|1|0|1,1
AA4H3H5|AA4H5H5|HA3A5H2|HA5A5H2|-1|0|1,1
AA4H3H4|AA4H5H8|HA3A5H4|HA4A8H4|-1|0|1,1
AA4H4H5|AA4H5H8|HA4A8H6|HA5A5H6|1|0|1,1
AA8H10H9|AA8H2H3|HA10A2H2|HA3A9H2|1|0|1,1
AA8H10H5|AA8H2H3|HA10A2H4|HA3A5H4|1|0|1,1
AA8H10H5|AA8H2H6|HA10A2H7|HA5A6H7|1|0|1,1
AA8H10H8|AA8H1H2|HA10A2H4|HA1A8H4|-1|0|1,1
AA8H3H3|AA8H5H9|HA3A5H3|HA3A9H3|1|0|1,1
AA8H3H6|AA8H5H9|HA3A9H6|HA5A6H6|-1|0|1,1
AA8H1H3|AA8H8H9|HA1A8H5|HA3A9H5|-1|0|1,1
AA8H3H6|AA8H5H5|HA3A5H2|HA5A6H2|-1|0|1,1
AA8H1H3|AA8H5H8|HA1A8H4|HA3A5H4|1|0|1,1
AA8H1H6|AA8H5H8|HA1A8H6|HA5A6H6|1|0|1,1
AH10H5H9|HA10H2H4|HA5H3H4|HA9H2H3|-1|0|1,1
AH10H5H9|HA10H2H7|HA5H6H7|HA9H2H6|-1|0|1,1
AH10H8H9|HA10H2H4|HA8H4H5|HA9H2H5|-1|0|1,1
AH10H5H5|HA10H4H7|HA5H2H4|HA5H2H7|1|0|1,1
AH10H5H8|HA10H4H4|HA5H4H4|HA8H4H4|1|0|1,1
AH10H5H8|HA10H4H7|HA5H6H7|HA8H4H6|1|0|1,1
AH5H5H9|HA5H2H3|HA5H2H6|HA9H3H6|-1|0|1,1
AH5H8H9|HA5H3H4|HA8H4H5|HA9H3H5|1|0|1,1
AH5H8H9|HA5H6H6|HA8H5H6|HA9H5H6|1|0|1,1
AH5H5H8|HA5H2H4|HA5H2H6|HA8H4H6|1|0|1,1
AA4A4H2|AA4A6H3|AA4A6H6|HA2A3A6|-1|0|1,1
AA4A4H3|AA4A6H1|AA4A6H6|HA1A3A6|-1|0|1,1
AA4A4H3|AA4A6H3|AA4A6H3|HA3A3A3|0|0|1,1
AA4A4H6|AA4A6H5|AA4A6H5|HA5A5A6|0|0|1,1
AA4A4H1|AA4A6H4|AA4A6H6|HA1A4A6|-1|0|1,1
AA6H3H3|AA6H3H6|HA3A3H4|HA3A6H4|-1|0|1,1
AA6H3H5|AA6H5H6|HA3A6H7|HA5A5H7|1|0|1,1
AA6H3H6|AA6H4H6|HA3A6H4|HA4A6H4|1|0|1,1
AA6H1H3|AA6H3H6|HA1A6H3|HA3A3H3|1|0|1,1
AA6H1H5|AA6H5H6|HA1A6H6|HA5A5H6|1|0|1,1
AA6H1H6|AA6H4H6|HA1A6H5|HA4A6H5|1|0|1,1
AA6H3H5|AA6H3H5|HA3A3H2|HA5A5H2|0|0|1,1
AA6H3H4|AA6H3H6|HA3A3H4|HA4A6H4|1|0|1,1
AA6H4H5|AA6H5H6|HA4A6H6|HA5A5H6|-1|0|1,1
AA4H1H3|AA4H2H3|HA1A3H2|HA2A3H2|1|0|1,1
AA4H2H3|AA4H3H3|HA2A3H4|HA3A3H4|-1|0|1,1
AA4H2H6|AA4H3H5|HA2A3H7|HA5A6H7|-1|0|1,1
AA4H1H2|AA4H3H6|HA1A6H4|HA2A3H4|1|0|1,1
AA4H1H3|AA4H3H3|HA1A3H3|HA3A3H3|1|0|1,1
AA4H1H5|AA4H3H6|HA1A3H6|HA5A6H6|1|0|1,1
AA4H1H3|AA4H1H6|HA1A3H5|HA1A6H5|-1|0|1,1
AA4H3H5|AA4H3H6|HA3A3H2|HA5A6H2|-1|0|1,1
AA4H1H3|AA4H3H6|HA1A6H4|HA3A3H4|-1|0|1,1
AA4H1H6|AA4H5H6|HA1A6H6|HA5A6H6|1|0|1,1
AH1H3H3|HA1H2H3|HA3H2H4|HA3H3H4|1|0|1,1
AH1H3H5|HA1H2H6|HA3H2H7|HA5H6H7|1|0|1,1
AH1H3H6|HA1H2H5|HA3H2H4|HA6H4H5|1|0|1,1
AH3H3H5|HA3H2H4|HA3H4H7|HA5H2H7|1|0|1,1
AH3H3H6|HA3H4H4|HA3H4H4|HA6H4H4|0|0|1,1
AH3H5H6|HA3H4H7|HA5H6H7|HA6H4H6|1|0|1,1
AH1H3H5|HA1H3H6|HA3H2H3|HA5H2H6|-1|0|1,1
AH1H3H6|HA1H3H5|HA3H3H4|HA6H4H5|1|0|1,1
AH1H5H6|HA1H5H6|HA5H6H6|HA6H5H6|1|0|1,1
AH3H5H6|HA3H2H4|HA5H2H6|HA6H4H6|-1|0|1,1
AA4H2H3|AA4H6H6|HA2A6H2|HA3A6H2|-1|0|1,1
AA4H2H3|AA4H3H6|HA2A6H4|HA3A3H4|-1|0|1,1
AA4H2H6|AA4H5H6|HA2A6H7|HA5A6H7|-1|0|1,1
AA4H1H2|AA4H4H6|HA1A4H4|HA2A6H4|-1|0|1,1
AA4H3H3|AA4H3H6|HA3A3H3|HA3A6H3|1|0|1,1
AA4H3H6|AA4H5H6|HA3A6H6|HA5A6H6|-1|0|1,1
AA4H1H3|AA4H4H6|HA1A4H5|HA3A6H5|-1|0|1,1
AA4H3H5|AA4H3H6|HA3A3H2|HA5A6H2|1|0|1,1
AA4H1H3|AA4H3H4|HA1A4H4|HA3A3H4|1|0|1,1
AA4H1H6|AA4H4H5|HA1A4H6|HA5A6H6|1|0|1,1
AH3H6H6|HA3H3H4|HA6H2H3|HA6H2H4|-1|0|1,1
AH5H6H6|HA5H6H7|HA6H2H6|HA6H2H7|-1|0|1,1
AH4H6H6|HA4H4H5|HA6H2H4|HA6H2H5|1|0|1,1
AH3H5H6|HA3H2H4|HA5H2H7|HA6H4H7|1|0|1,1
AH3H4H6|HA3H4H4|HA4H4H4|HA6H4H4|1|0|1,1
AH4H5H6|HA4H4H6|HA5H6H7|HA6H4H7|-1|0|1,1
AH3H5H6|HA3H2H3|HA5H2H6|HA6H3H6|-1|0|1,1
AH3H4H6|HA3H3H4|HA4H4H5|HA6H3H5|1|0|1,1
AH4H5H6|HA4H5H6|HA5H6H6|HA6H5H6|-1|0|1,1
AH3H4H5|HA3H2H4|HA4H4H6|HA5H2H6|-1|0|1,1
AH2H3H3|HA2H2H4|HA3H2H3|HA3H3H4|1|0|1,1
AH2H3H6|HA2H2H7|HA3H2H6|HA6H6H7|1|0|1,1
AH1H2H3|HA1H4H5|HA2H2H4|HA3H2H5|1|0|1,1
AH2H3H6|HA2H4H7|HA3H2H4|HA6H2H7|1|0|1,1
AH1H2H3|HA1H4H4|HA2H4H4|HA3H4H4|1|0|1,1
AH1H2H6|HA1H4H6|HA2H4H7|HA6H6H7|1|0|1,1
AH3H3H6|HA3H2H3|HA3H3H6|HA6H2H6|-1|0|1,1
AH1H3H3|HA1H4H5|HA3H3H4|HA3H3H5|-1|0|1,1
AH1H3H6|HA1H5H6|HA3H5H6|HA6H6H6|1|0|1,1
AH1H3H6|HA1H4H6|HA3H2H4|HA6H2H6|-1|0|1,1
HH2H3H4|HH2H3H6|HH2H4H7|HH2H6H7|-1|0|1,1
HH2H3H5|HH2H4H4|HH3H4H4|HH4H4H5|1|0|1,1
HH2H4H7|HH2H5H6|HH4H5H6|HH6H6H7|1|0|1,1
HH2H4H4|HH2H6H7|HH4H4H6|HH4H4H7|1|0|1,1
HH2H3H4|HH2H6H6|HH3H5H6|HH4H5H6|-1|0|1,1
